Label,text,clean_text,tokenized_clean_text,tokenized_stem_text,token_length
1.0,মিলে খেয়েছি নলী বা দুইজন সলিড মাংস পি পেট ভর রাইস ফ্লেভারফুল ভাল স্বা ভাল সো রিকমেন্ড কর আরকি n রাইস মাংস দুইটাই জবরদস্ত দেয় সাথে া নল্ থাকে, মিলে খেয়েছি নলী বা দুইজন সলিড মাংসের পি পেট ভরিয়েছে রাইসটা ফ্লেভারফুল ভাল স্বাদের ভাল সো রিকমেন্ড করব আরকি n রাইস মাংস দুইটাই জবরদস্ত দেয় সাথে া নল্লি থাকেই,"['মিলে', 'খেয়েছি', 'নলী', 'বা', 'দুইজন', 'সলিড', 'মাংসের', 'পি', 'পেট', 'ভরিয়েছে', 'রাইসটা', 'ফ্লেভারফুল', 'ভাল', 'স্বাদের', 'ভাল', 'সো', 'রিকমেন্ড', 'করব', 'আরকি', 'n', 'রাইস', 'মাংস', 'দুইটাই', 'জবরদস্ত', 'দেয়', 'সাথে', 'া', 'নল্লি', 'থাকেই']","['মিলে', 'খেয়েছি', 'নলী', 'বা', 'দুইজন', 'সলিড', 'মাংস', 'পি', 'পেট', 'ভর', 'রাইস', 'ফ্লেভারফুল', 'ভাল', 'স্বা', 'ভাল', 'সো', 'রিকমেন্ড', 'কর', 'আরকি', 'n', 'রাইস', 'মাংস', 'দুইটাই', 'জবরদস্ত', 'দেয়', 'সাথে', 'া', 'নল্', 'থাকে']",29
0.0,কাস্টম নষ্ট খা প্রভোইট করে,কাস্টমার নষ্ট খা প্রভোইট করে,"['কাস্টমার', 'নষ্ট', 'খা', 'প্রভোইট', 'করে']","['কাস্টম', 'নষ্ট', 'খা', 'প্রভোইট', 'করে']",5
1.0,ভালো মাছ সাথে ঝোল দেয় বললে চলে,ভালো মাছের সাথে ঝোল দেয় বললেই চলে,"['ভালো', 'মাছের', 'সাথে', 'ঝোল', 'দেয়', 'বললেই', 'চলে']","['ভালো', 'মাছ', 'সাথে', 'ঝোল', 'দেয়', 'বললে', 'চলে']",7
2.0,মাছ তরকারি খেত মোটাম,মাছের তরকারি খেতে মোটামটি,"['মাছের', 'তরকারি', 'খেতে', 'মোটামটি']","['মাছ', 'তরকারি', 'খেত', 'মোটাম']",4
0.0,এক টক দিয়ে বাজে গন্ধ বোরহানি নষ্ট ছিল,একটা টকের দিয়ে বাজে গন্ধ বোরহানি নষ্ট ছিল,"['একটা', 'টকের', 'দিয়ে', 'বাজে', 'গন্ধ', 'বোরহানি', 'নষ্ট', 'ছিল']","['এক', 'টক', 'দিয়ে', 'বাজে', 'গন্ধ', 'বোরহানি', 'নষ্ট', 'ছিল']",8
2.0,খাবারের টেস্ট মোটামু,খাবারের টেস্ট মোটামুটি,"['খাবারের', 'টেস্ট', 'মোটামুটি']","['খাবারের', 'টেস্ট', 'মোটামু']",3
2.0,খাবারটি ভালো ভাত ডিম ভাজা ভাত না মন্দ ভাল,খাবারটি ভালো ভাতটি ডিম ভাজা ভাতের না মন্দ ভাল,"['খাবারটি', 'ভালো', 'ভাতটি', 'ডিম', 'ভাজা', 'ভাতের', 'না', 'মন্দ', 'ভাল']","['খাবারটি', 'ভালো', 'ভাত', 'ডিম', 'ভাজা', 'ভাত', 'না', 'মন্দ', 'ভাল']",9
1.0,আরেকটু ভাল হো টেস্ট জোশ ছিল,আরেকটু ভাল হো টেস্ট জোশ ছিল,"['আরেকটু', 'ভাল', 'হো', 'টেস্ট', 'জোশ', 'ছিল']","['আরেকটু', 'ভাল', 'হো', 'টেস্ট', 'জোশ', 'ছিল']",6
1.0,ভালো পেল ঠিকঠাক ছিলো, ভালো পেলাম ঠিকঠাক ছিলো,"['ভালো', 'পেলাম', 'ঠিকঠাক', 'ছিলো']","['ভালো', 'পেল', 'ঠিকঠাক', 'ছিলো']",4
1.0,বাংলাদেশ প্যাশেন্যাট একজন রাঁধুনি জানতে পারতাম না,বাংলাদেশ প্যাশেন্যাট একজন রাঁধুনি জানতেই পারতাম না,"['বাংলাদেশ', 'প্যাশেন্যাট', 'একজন', 'রাঁধুনি', 'জানতেই', 'পারতাম', 'না']","['বাংলাদেশ', 'প্যাশেন্যাট', 'একজন', 'রাঁধুনি', 'জানতে', 'পারতাম', 'না']",7
1.0,আপু টেস্ট হয়,আপু টেস্ট হয়েছে,"['আপু', 'টেস্ট', 'হয়েছে']","['আপু', 'টেস্ট', 'হয়']",3
0.0,একদম বাজে কোনদিন টাকা দোকান কিন না রু খাওয়া না সাথে যে ভর্ ভাজি সেই খাওয়া না একজন শুভাকাঙ্ক্ষী হিসেব অনুরোধ করবো দোকানে অর্ড দেব না,একদম বাজে কোনদিন টাকা দোকান কিনবেন না রু খাওয়াই না সাথে যে ভর্ ভাজি সেগুলো খাওয়া না একজন শুভাকাঙ্ক্ষী হিসেবে অনুরোধ করবো দোকানে অর্ডার দেবেন না,"['একদম', 'বাজে', 'কোনদিন', 'টাকা', 'দোকান', 'কিনবেন', 'না', 'রু', 'খাওয়াই', 'না', 'সাথে', 'যে', 'ভর্', 'ভাজি', 'সেগুলো', 'খাওয়া', 'না', 'একজন', 'শুভাকাঙ্ক্ষী', 'হিসেবে', 'অনুরোধ', 'করবো', 'দোকানে', 'অর্ডার', 'দেবেন', 'না']","['একদম', 'বাজে', 'কোনদিন', 'টাকা', 'দোকান', 'কিন', 'না', 'রু', 'খাওয়া', 'না', 'সাথে', 'যে', 'ভর্', 'ভাজি', 'সেই', 'খাওয়া', 'না', 'একজন', 'শুভাকাঙ্ক্ষী', 'হিসেব', 'অনুরোধ', 'করবো', 'দোকানে', 'অর্ড', 'দেব', 'না']",26
2.0,স্যান্ডুইচ ভাল আরেক্টূ সস দিলে ভাল হোত,স্যান্ডুইচ ভাল আরেক্টূ সস দিলে ভাল হোতো,"['স্যান্ডুইচ', 'ভাল', 'আরেক্টূ', 'সস', 'দিলে', 'ভাল', 'হোতো']","['স্যান্ডুইচ', 'ভাল', 'আরেক্টূ', 'সস', 'দিলে', 'ভাল', 'হোত']",7
1.0,আগুন,আগুন,['আগুন'],['আগুন'],1
0.0,খা পাইনি,খা পাইনি,"['খা', 'পাইনি']","['খা', 'পাইনি']",2
1.0,ভালো লাগলো রেসিপি অনন্ গুলোর চায়, ভালো লাগলো রেসিপি অনন্ গুলোর চেয়ে,"['ভালো', 'লাগলো', 'রেসিপি', 'অনন্', 'গুলোর', 'চেয়ে']","['ভালো', 'লাগলো', 'রেসিপি', 'অনন্', 'গুলোর', 'চায়']",6
2.0,সমুচা রান্না ভালো হত,সমুচা রান্না ভালো হতো,"['সমুচা', 'রান্না', 'ভালো', 'হতো']","['সমুচা', 'রান্না', 'ভালো', 'হত']",4
1.0,মজা আলহামদুলিল্লাহ, মজা আলহামদুলিল্লাহ,"['মজা', 'আলহামদুলিল্লাহ']","['মজা', 'আলহামদুলিল্লাহ']",2
0.0,খুব নিকৃষ্ট খা প্যাকেজ চিটারি প্যাকেজ বাস্ থাকেনা,খুবই নিকৃষ্ট খা প্যাকেজ চিটারি প্যাকেজে বাস্ থাকেনা,"['খুবই', 'নিকৃষ্ট', 'খা', 'প্যাকেজ', 'চিটারি', 'প্যাকেজে', 'বাস্', 'থাকেনা']","['খুব', 'নিকৃষ্ট', 'খা', 'প্যাকেজ', 'চিটারি', 'প্যাকেজ', 'বাস্', 'থাকেনা']",8
1.0,মাঝারি সাইজ পিস পিস কর লইট্ মাছ ওপরে পাতলা আবরণ দিয়ে ফ্রা কর মাছ ওপর আবরণ পাতলা মচমচে শুধু খায় ফেলা যায় তেমনি ভাত ডাল সাথে জমে,মাঝারি সাইজের পিস পিস করা লইট্ মাছগুলোর ওপরে পাতলা আবরণ দিয়ে ফ্রাই করা মাছের ওপরের আবরণ পাতলা মচমচে শুধুই খেয়ে ফেলা যায় তেমনি ভাত ডালের সাথে জমে,"['মাঝারি', 'সাইজের', 'পিস', 'পিস', 'করা', 'লইট্', 'মাছগুলোর', 'ওপরে', 'পাতলা', 'আবরণ', 'দিয়ে', 'ফ্রাই', 'করা', 'মাছের', 'ওপরের', 'আবরণ', 'পাতলা', 'মচমচে', 'শুধুই', 'খেয়ে', 'ফেলা', 'যায়', 'তেমনি', 'ভাত', 'ডালের', 'সাথে', 'জমে']","['মাঝারি', 'সাইজ', 'পিস', 'পিস', 'কর', 'লইট্', 'মাছ', 'ওপরে', 'পাতলা', 'আবরণ', 'দিয়ে', 'ফ্রা', 'কর', 'মাছ', 'ওপর', 'আবরণ', 'পাতলা', 'মচমচে', 'শুধু', 'খায়', 'ফেলা', 'যায়', 'তেমনি', 'ভাত', 'ডাল', 'সাথে', 'জমে']",27
